article_id,prod_name,product_type_name,product_group_name
878629001,OP NEW wireless padded Rio,Bra,Underwear
878629002,OP NEW wireless padded Rio,Bra,Underwear
878629003,OP NEW wireless padded Rio,Bra,Underwear
878663001,Wool leggings 2PACK,Underwear Tights,Socks & Tights
878695001,MILES cardigan,Cardigan,Garment Upper body
878727001,Mimosa Topeka Body,Underwear body,Underwear
878756001,SEC SPEED REEF BLOUSE,Shirt,Garment Upper body
878784006,BEANIE KNIT RIB NEW,Hat/beanie,Accessories
878794001,Fissa Set 1pk,Bra,Underwear
878916001,Tummy control biker SH LT,Underwear bottom,Underwear
878960002,Dustin sweater,Sweater,Garment Upper body
878972005,Saba long strap dress,Dress,Garment Full body
878987008,Wave relaxed new,Shorts,Garment Lower body
879004001,Porto Straw Visor,Hat/brim,Accessories
879011001,Wayne Cowgirl Straw Hat,Hat/brim,Accessories
879016001,Bilbao Straw Hat,Hat/brim,Accessories
879065001,Sunglasses chain 2 pack,Other accessories,Accessories
879086001,Sunglasses chain Softa,Other accessories,Accessories
879088001,Coronado Lace Sweater,Sweater,Garment Upper body
879096004,Dario shorts,Shorts,Garment Lower body
879132003,Manila Long Cardigan,Cardigan,Garment Upper body
879157001,Lee rib SS,T-shirt,Garment Upper body
879190001,Mona Heel,Heels,Shoes
879209001,Rose sun hat,Hat/brim,Accessories
879215001,MERCY water repellent backpack,Bag,Accessories
879242010,Zoë dress,Dress,Garment Full body
879245001,2-pack Rhino,Trousers,Garment Lower body
879248008,Glamping,Shorts,Garment Lower body
879265001,Turner Dress,Dress,Garment Full body
879282002,SPEARMINT TANK,Vest top,Garment Upper body
879294002,Molly dress,Dress,Garment Full body
879298001,Tabia dress,Dress,Garment Full body
879298006,Tabia dress,Dress,Garment Full body
879307001,Laurent jogger shorts,Shorts,Garment Lower body
879339001,Specc occ Petra jumpsuit,Jumpsuit/Playsuit,Garment Full body
879377001,MARCIO set,Garment Set,Garment Full body
879378001,SBC CONSCIOUS,Cap/peaked,Accessories
879384001,April jacket,Jacket,Garment Upper body
879405001,SB Aston Conscious shorts,Swimwear bottom,Swimwear
879409001,Bag Fabio bumbag(1),Bag,Accessories
879413001,Hugo l/s henley SB 3-p,T-shirt,Garment Upper body
879413002,Hugo l/s henley SB 3-p,T-shirt,Garment Upper body
879436003,Boyfriend Shorts,Shorts,Garment Lower body
879450001,Camden Kimono (W),Robe,Underwear
879483002,Hugo shorts,Shorts,Garment Lower body
879513001,Amelie fancy,Blazer,Garment Upper body
879545001,Tessa square sunglasses,Sunglasses,Accessories
879567002,Bag Fabio Bumbag,Bag,Accessories
879573001,KATE tee,T-shirt,Garment Upper body
879587001,BB 3-pack t-shirts.,T-shirt,Garment Upper body
879588001,SIRI HOOD,Jacket,Garment Upper body
879605003,Naomi HW,Underwear bottom,Underwear
879626001,Bag Buster Canvas bumbag,Bag,Accessories
879655006,Raffia regular cargo,Trousers,Garment Lower body
879658002,Cedar cuffed cargo,Trousers,Garment Lower body
879658003,Cedar cuffed cargo,Trousers,Garment Lower body
879727001,LONGAN,Shirt,Garment Upper body
879733001,Func. First layer set,Costumes,Garment Full body
879738001,Lurex 1p Tights,Underwear Tights,Socks & Tights
879744001,Fredrika wool top,Top,Garment Upper body
879745001,REESE half zip sweater BB,Sweater,Garment Upper body
879766002,JOSH WAFFLE LS,T-shirt,Garment Upper body
879772001,Eliza PQ boot,Boots,Shoes
879774005,Big scrunchie,Hair string,Accessories
879774006,Big scrunchie,Hair string,Accessories
879781003,Lilly Tank (1),Top,Garment Upper body
879921003,Buffy fleece,Jacket,Garment Upper body
879949002,Frill skirt,Skirt,Garment Lower body
879965004,Nicole,Top,Garment Upper body
879966002,Regular Straight Gustav 89,Trousers,Garment Lower body
879967001,Roseanne dress,Dress,Garment Full body
879973001,DANI DENIM SHIRT,Shirt,Garment Upper body
879985002,RUSSELL RIB TANK 2PK,Vest top,Garment Upper body
879989006,MOON LACE STRAP TOP (MAKE C/O),Vest top,Garment Upper body
879995001,Ivy chain sunglasses,Sunglasses,Accessories
880099001,Parrot ss,T-shirt,Garment Upper body
880099002,Parrot ss,T-shirt,Garment Upper body
880115001,BUCKET HAT 2-PACK.,Hat/brim,Accessories
880118004,5P LS body mixed,Bodysuit,Garment Upper body
880142001,POW Dreamer dress,Dress,Garment Full body
880159001,ASPEN PILE jkt,Jacket,Garment Upper body
880164002,SOFIE 2P TIGHTS,Trousers,Garment Lower body
880195001,Heartbreak top,Blouse,Garment Upper body
880237002,BAY crewneck lambswool,Sweater,Garment Upper body
880238002,Daisy tee,T-shirt,Garment Upper body
880238003,Daisy tee,T-shirt,Garment Upper body
880249001,Grapefruit shorts,Shorts,Garment Lower body
880278002,Lemon LS,Top,Garment Upper body
880278003,Lemon LS,Top,Garment Upper body
880312004,Delila ss,T-shirt,Garment Upper body
880358002,Coli ruffle dress,Dress,Garment Full body
880387003,Lucky star dress,Dress,Garment Full body
880394003,Robin Raincoat,Jacket,Garment Upper body
880480001,Flirty Loa Hoop,Earring,Accessories
880485003,ALFIE COAT,Coat,Garment Upper body
880485004,ALFIE COAT,Coat,Garment Upper body
880492001,Cool Emir Hoop pk,Earring,Accessories
880492002,Cool Emir Hoop pk,Earring,Accessories
880553001,OP NEW Perth Push,Unknown,Unknown
880553003,OP NEW Perth Push,Unknown,Unknown
880560001,Flirty Petersburg Ring pk,Ring,Accessories
880575002,Cool Fridolf Necklace,Necklace,Accessories
880582002,NORTH LINER JKT,Jacket,Garment Upper body
880597001,Flirty Samba Necklace,Necklace,Accessories
880599001,TESSA TIERED BLOUSE,Vest top,Garment Upper body
880599002,TESSA TIERED BLOUSE,Vest top,Garment Upper body
880622001,COLAB TOCA BOCA SET,Garment Set,Garment Full body
880624001,Class Gips Hoop pk,Earring,Accessories
880651001,Milo Utility Trs,Trousers,Garment Lower body
880657001,Flirty Fingal Necklace,Necklace,Accessories
880705001,Soprano dress,Blouse,Garment Upper body
880706005,Potter lace shirt,Shirt,Garment Upper body
880714002,Eggsy dress,Dress,Garment Full body
880723001,Toto dress,Dress,Garment Full body
880724002,Willow skirt,Skirt,Garment Lower body
880729001,Annabell top,Top,Garment Upper body
880731001,Sonoran Kaftan,Dress,Garment Full body
880731002,Sonoran Kaftan,Dress,Garment Full body
880738001,Topa Dress,Dress,Garment Full body
880739001,Uma skirt,Skirt,Garment Lower body
880740002,Lindsay s/s,Dress,Garment Full body
880741001,Mex top,Top,Garment Upper body
880741002,Mex top,Top,Garment Upper body
880783001,Tortuga frill top.,Bikini top,Swimwear
880786001,Flirty Jasmine Hoop pk,Earring,Accessories
880792001,Price item LOLITA TIERD DRESS,Dress,Garment Full body
880805004,BEYONCE TOP,Top,Garment Upper body
880817001,Vitamin Sea HR Cheeky Brief,Swimwear bottom,Swimwear
880830001,Star romantic skirt,Skirt,Garment Lower body
880839001,Eleonor button dress,Dress,Garment Full body
880852001,CE St Tropez dress,Dress,Garment Full body
880867004,Juniper playsuit,Trousers,Garment Lower body
881041002,FAY ORGANZA BLURT,Shirt,Garment Upper body
881065001,MIKE ss 3-p,T-shirt,Garment Upper body
881097001,YUBBA tee,T-shirt,Garment Upper body
881103001,Jacket Pile 8956,Jacket,Garment Upper body
881112004,Shaping Skinny RW,Trousers,Garment Lower body
881114005,GABBE LS rib henley,T-shirt,Garment Upper body
881121005,JOAR L/S tee,T-shirt,Garment Upper body
881125001,CRAIG hood DEAL,Hoodie,Garment Upper body
881133002,STORMY long jkt,Jacket,Garment Upper body
881146003,Ferry fur,Coat,Garment Upper body
881244006,&DENIM+ Curvy jegging HW,Trousers,Garment Lower body
881269003,&DENIM+ Jacket oversized,Jacket,Garment Upper body
881284001,ES Dragonfly dropped waist 2-p,Dress,Garment Full body
881311001,Nora Blouse,Blouse,Garment Upper body
881331001,LEAH SHIRT,Shirt,Garment Upper body
881349002,Mc Duck coat,Jacket,Garment Upper body
881361003,Eva trousers,Trousers,Garment Lower body
881361005,Eva trousers,Trousers,Garment Lower body
881362002,Zoey tunic,Blouse,Garment Upper body
881411001,Marci (W),Trousers,Garment Lower body
881425001,Anya midi skirt,Skirt,Garment Lower body
881448001,Zuly lace blouse,Blouse,Garment Upper body
881478003,Conscious Bree Bandana,Hair/alice band,Accessories
881478006,Conscious Bree Bandana,Hair/alice band,Accessories
881478013,Conscious Bree Bandana,Hair/alice band,Accessories
881541006,BADGER PRICE structure,Sweater,Garment Upper body
881544004,Sax lace top,Top,Garment Upper body
881572004,ED New Jennifer blazer,Blazer,Garment Upper body
881572006,ED New Jennifer blazer,Blazer,Garment Upper body
881577001,Cordelia cord shirt,Blouse,Garment Upper body
881635001,Cool Twiste Ring pk.,Ring,Accessories
881660004,Pennstation,Sweater,Garment Upper body
881691002,Nelly HW Joggers,Trousers,Garment Lower body
881709001,NASA Shorts 19.99:-,Shorts,Garment Lower body
881755001,Soda cuff HW,Trousers,Garment Lower body
881779001,BEN basic crewneck SB.,Sweater,Garment Upper body
881817001,SPEED NOLITA SS SHIRT,Shirt,Garment Upper body
881823003,Mercury fit&flare,Dress,Garment Full body
881831002,AK Aquarius shorts HW,Shorts,Garment Lower body
881863001,Wing Sling back,Ballerinas,Shoes
881863004,Wing Sling back,Ballerinas,Shoes
881916001,Peru ss,T-shirt,Garment Upper body
881919001,Lyon Rib Crew,Sweater,Garment Upper body
881919003,Lyon Rib Crew,Sweater,Garment Upper body
881926001,PQ INDIA DRESS.,Dress,Garment Full body
881937001,DIV+ Lee parka,Jacket,Garment Upper body
881943002,Detroit moss knit skirt,Skirt,Garment Lower body
881957001,Relaxed Tapered Shorts,Shorts,Garment Lower body
881957003,Relaxed Tapered Shorts,Shorts,Garment Lower body
882057002,Trento jkt,Jacket,Garment Upper body
882060001,Stavanger fleece set,Garment Set,Garment Full body
882087003,ES Milad fleece,Jacket,Garment Upper body
882120001,Cherish body,Bodysuit,Garment Upper body
882146002,Barbell hoodie,Hoodie,Garment Upper body
882161001,Toni tunic,Top,Garment Upper body
882184002,Fashion offer Hood,Sweater,Garment Upper body
882204002,Samantha Phone necklace,Other accessories,Accessories
882261003,Judith dress,Dress,Garment Full body
882418004,Typhoon shorts,Shorts,Garment Lower body
882596002,2P SID SS BODIES,Bodysuit,Garment Upper body
882613001,DIV+ Luve knit,Sweater,Garment Upper body
882613002,DIV+ Luve knit,Sweater,Garment Upper body
882613003,DIV+ Luve knit,Sweater,Garment Upper body
882615001,DIV+ Coronade lace,Cardigan,Garment Upper body
882619001,Romper Easy,Dungarees,Garment Full body
882725002,DIV Falkon parka.,Jacket,Garment Upper body
882747001,Martine summer,Skirt,Garment Lower body
882760006,Davidson dress,Dress,Garment Full body
882772001,OC Teacup Pleat Dress,Dress,Garment Full body
882801001,Baby Shark Swimsuit,Swimsuit,Swimwear
882810002,Ellen 3p brazilian,Underwear bottom,Underwear
882814002,SARA Dancedress,Dress,Garment Full body
882814003,SARA Dancedress,Dress,Garment Full body
882840002,Kamomill,Top,Garment Upper body
882882007,Push Up Jeggings LW,Trousers,Garment Lower body
882893002,Cool down tote bag,Bag,Accessories
882899003,Embrace S.Skinny HW Trash,Trousers,Garment Lower body
882899005,Embrace S.Skinny HW Trash,Trousers,Garment Lower body
882900004,Embrace S.Skinny Ankle HW,Trousers,Garment Lower body
882992001,PABLO HOODED COAT,Jacket,Garment Upper body
882996001,CALLUM CARGO POCKET SHORTS,Shorts,Garment Lower body
882999001,Bella sunglasses,Sunglasses,Accessories
883021003,Valentina skirt,Skirt,Garment Lower body
883026001,Calypso brazilian V-shape,Underwear bottom,Underwear
883026003,Calypso brazilian V-shape,Underwear bottom,Underwear
883033002,CS Paula dress,Dress,Garment Full body
883068001,Margarita RW Pull-On Shorts,Shorts,Garment Lower body
883068005,Margarita RW Pull-On Shorts,Shorts,Garment Lower body
883157001,Winner Wool Sweater,Sweater,Garment Upper body
883176001,Venus Playsuit,Jumpsuit/Playsuit,Garment Full body
883202001,Greta shorts,Shorts,Garment Lower body
883202002,Greta shorts,Shorts,Garment Lower body
883341001,2p thin alicebands,Hair/alice band,Accessories
883414001,MARS FANCY skinny fit,Trousers,Garment Lower body
883421001,DIV+ Jade HW trash,Trousers,Garment Lower body
883425002,3P LS TSHIRT rib,T-shirt,Garment Upper body
883425004,3P LS TSHIRT rib,T-shirt,Garment Upper body
883435001,Dress set LS,Garment Set,Garment Full body
883440001,Dan casual loafer,Other shoe,Shoes
883450002,FO set,Garment Set,Garment Full body
883456001,LAVENDER LS top 2P,T-shirt,Garment Upper body
883456002,LAVENDER LS top 2P,T-shirt,Garment Upper body
883475001,2PCS S/J set,Garment Set,Garment Full body
883492001,VIVECKA FANCY BELT,Belt,Accessories
883526002,Dragon,Cardigan,Garment Upper body
883527002,LIZZY dancesuit,Jumpsuit/Playsuit,Garment Full body
883533003,Botkyrka tank,Top,Garment Upper body
883537001,Texas set 3pcs,Garment Set,Garment Full body
883569001,Sesame dress,Dress,Garment Full body
883569002,Sesame dress,Dress,Garment Full body
883684001,Miffi cross,Bag,Accessories
883689002,Tomte cross bag,Bag,Accessories
883692009,Hedi top handle,Bag,Accessories
883719001,Justin straw hat,Hat/brim,Accessories
883720001,Short Brim Dublin Straw,Hat/brim,Accessories
883784002,DIV+ Sunset Pull on,Trousers,Garment Lower body
883808001,Calypso C&S padded,Unknown,Unknown
883855001,Kate 2pk softtop,Bra,Underwear
883858001,Hilma set,Dress,Garment Full body
883886001,Bambi top,T-shirt,Garment Upper body
883938001,Khloe Sless Bumpsupport biker,Underwear bottom,Underwear
883967002,Lime,Blazer,Garment Upper body
883980001,Oslo,Top,Garment Upper body
883980004,Oslo,Top,Garment Upper body
884078001,Josie water bottle,Other accessories,Accessories
884081001,AGATE POLO DRESS,Dress,Garment Full body
884100002,ESTELLE dancedress,Dress,Garment Full body
884102002,Sia 2pk brazilian one size,Underwear bottom,Underwear
884105001,MIRANDA dance set 2PCS,Garment Set,Garment Full body
884105003,MIRANDA dance set 2PCS,Garment Set,Garment Full body
884174001,SPEED Ellinor top,Top,Garment Upper body
884174002,SPEED Ellinor top,Top,Garment Upper body
884187001,Stefani midi dress,Dress,Garment Full body
884243001,Hannah double magic glove,Gloves,Accessories
884272001,A-band ears rhinestones,Hair/alice band,Accessories
884319001,Lucien CONSCIOUS,Blouse,Garment Upper body
884348001,CHUNKY CHAIN,Necklace,Accessories
884350002,PADDY CHAINS,Necklace,Accessories
884405003,Lola RW  Denim Shorts,Shorts,Garment Lower body
884405005,Lola RW  Denim Shorts,Shorts,Garment Lower body
884497005,Racer,Sweater,Garment Upper body
884535002,&DENIM+ Girlfriend RW,Trousers,Garment Lower body
884550001,Marsh boho dress,Dress,Garment Full body
884551002,Lucky jumpsuite,Jumpsuit/Playsuit,Garment Full body
884573002,SPEEDY 2P Tee,T-shirt,Garment Upper body
884597001,timber body,Bodysuit,Garment Upper body
884623001,Desert jumpsuit long leg,Jumpsuit/Playsuit,Garment Full body
884668002,New york pile,Outdoor Waistcoat,Garment Upper body
884685002,Petite ED Becky trouser,Trousers,Garment Lower body
884688001,Petite HM+ Barza,Trousers,Garment Lower body
884690001,Petite HM+ Track dress,Dress,Garment Full body
884690003,Petite HM+ Track dress,Dress,Garment Full body
884693002,Petite HM+ Apricot trouser,Trousers,Garment Lower body
884704003,LITEN overall,Jumpsuit/Playsuit,Garment Full body
884750002,HEATHER SKIRT,Skirt,Garment Lower body
884771001,Peach wrap linen mix skirt,Skirt,Garment Lower body
884771002,Peach wrap linen mix skirt,Skirt,Garment Lower body
884848001,Lucifer Kaftan,Dress,Garment Full body
884920005,TANJA SKIRT,Skirt,Garment Lower body
884927001,Harmony body ol,Top,Garment Upper body
884943001,ALFONS giftset,Bodysuit,Garment Upper body
884943002,ALFONS giftset,Bodysuit,Garment Upper body
884950003,Brian cargo lined trousers,Trousers,Garment Lower body
884962004,Sarah basic low sneaker SG,Sneakers,Shoes
884972001,Shorts HW Paperbag Jessa,Shorts,Garment Lower body
884976001,Jogger cheapo knit 79 3PACK,Trousers,Garment Lower body
885072002,Selena linen shorts,Shorts,Garment Lower body
885077003,Class Luca Necklace,Necklace,Accessories
885410001,LOGG Maya dress,Blouse,Garment Upper body
885434001,Major set.,Garment Set,Garment Full body
885434003,Major 7PCS set,Garment Set,Garment Full body
885465006,Sloan shopper,Bag,Accessories
885535002,Madison SS Wrap Tee,Sweater,Garment Upper body
885543006,CHUTNEY SHIRT,Shirt,Garment Upper body
885547001,Vienna Longsleeve,Top,Garment Upper body
885547003,Vienna Longsleeve,Top,Garment Upper body
885572002,ISLA tunic dress,Dress,Garment Full body
885586001,Epic v-neck bikini top,Bikini top,Swimwear
885803005,Cortina Fleece Jacket,Sweater,Garment Upper body
885806004,Bandeau tank,Vest top,Garment Upper body
885806005,Bandeau tank,Vest top,Garment Upper body
885827001,Chaplin hw tapered trousers,Trousers,Garment Lower body
885865001,Spice Girl Tanga 3pk,Underwear bottom,Underwear
885910001,Tisha top,Blouse,Garment Upper body
885919004,MORGAN set 2pcs,Garment Set,Garment Full body
885919009,MORGAN set 2pcs,Garment Set,Garment Full body
885946001,Selina Set 2PCS,Top,Garment Upper body
885950001,Moss paperbag skirt,Skirt,Garment Lower body
885951001,Calypso C&S push bralette,Bra,Underwear
885951003,Calypso C&S push bralette,Bra,Underwear
885970001,H-clip 4pk Butterfly,Hair clip,Accessories
885978002,SILAS l/s tee,Sweater,Garment Upper body
886026001,3p Gabrielle Scrunchie,Other accessories,Accessories
886029003,Maran linen tank,Vest top,Garment Upper body
886039002,JOAN cap,Cap/peaked,Accessories
886065001,Alma headband,Hair/alice band,Accessories
886080001,NW SATURN TRS,Pyjama bottom,Nightwear
886178001,CHRISTIAN crew,Sweater,Garment Upper body
886178005,CHRISTIAN crew,Sweater,Garment Upper body
886179001,FLEET price hood,Hoodie,Garment Upper body
886179002,FLEET price hood,Hoodie,Garment Upper body
886179003,FLEET price hood,Hoodie,Garment Upper body
886181003,BALLER l/s tee 2-p,T-shirt,Garment Upper body
886189001,Vintage slim trash,Trousers,Garment Lower body
886224001,Rita Denim Babydoll,Dress,Garment Full body
886225001,Nashville playsuit,Jumpsuit/Playsuit,Garment Full body
886226002,Chipper Midi,Dress,Garment Full body
886241001,Bahamas jumpsuit,Jumpsuit/Playsuit,Garment Full body
